position,latency_in_micros
2,5460
3,7185
1,5138
2,7578
3,7552
4,7024
5,8243
6,8388
7,8696
8,9791
9,10271
10,10015
11,9575
1,1982
1,4514
1,1226
2,3329
1,4132
2,5928
3,6602
1,4309
2,4386
3,4700
1,2904
1,241
1,2033
1,5289
1,1038
1,707
1,684
2,1989
3,2768
4,4156
5,4000
1,4782
1,2343
2,4030
3,6154
4,6340
5,5959
6,6353
7,6768
8,6687
1,4801
2,5349
3,5281
1,3508
2,3653
3,3792
1,3398
2,3272
3,5639
1,4502
1,3333
2,6414
3,6378
1,2584
2,3014
1,3412
2,5594
1,2897
1,3184
1,4962
2,5436
1,3475
2,3587
1,5063
2,7101
1,2931
2,3196
1,2862
2,3034
3,3182
4,3664
5,3500
6,3421
7,3317
8,4352
9,4333
10,4868
1,2833
1,2905
2,2989
3,2980
4,2821
5,3038
1,5090
2,5758
1,4357
2,6631
3,8628
1,4540
2,4641
1,4445
2,4709
1,4409
1,4201
2,5476
1,1142
2,3566
3,3486
4,4010
1,213
1,5240
2,6252
3,5814
4,6114
5,6975
6,7765
7,6869
1,3416
2,3464
3,3384
4,3345
5,3442
1,2478
1,3922
2,4368
3,5991
4,5646
5,5878
6,5613
7,6160
8,7312
1,702
1,4770
2,6292
1,2269
2,3985
3,5498
4,5067
1,884
2,1057
1,908
1,4021
1,310
1,283
2,925
1,1365
1,717
2,1332
3,1273
1,884
1,2677
2,6210
3,5475
4,5954
5,6971
6,7616
7,7701
8,7062
9,7165
1,2805
2,4123
3,5584
4,5343
5,5208
6,5390
1,3645
1,1179
2,2998
1,2187
1,146
1,2707
1,204
1,2014
2,2672
3,2666
4,3030
5,3169
1,2810
1,1058
2,1338
1,619
2,886
3,982
1,2293
1,4961
1,3735
2,6639
1,5132
2,7995
3,6981
4,7197
1,390
2,721
1,4910
2,7630
3,8364
4,8428
5,8442
1,3392
2,4611
1,4618
1,173
1,2774
2,3368
3,3571
1,377
1,2300
1,5274
1,2819
2,3148
1,1544
2,1773
1,4796
1,4248
1,1023
2,1328
3,1499
4,1455
1,723
1,3811
2,6137
1,1261
2,3238
1,136
2,472
1,3154
2,3255
1,2262
1,2830
1,405
1,1266
1,349
2,988
3,2291
1,222
2,304
1,365
2,944
1,630
2,1262
1,396
2,566
1,1289
1,2796
1,1570
2,1950
3,3552
4,3512
5,3531
6,3582
7,3596
8,3595
9,3687
1,648
2,1701
3,2462
4,2746
5,3011
6,3496
7,3603
8,3663
1,3894
1,1575
1,2618
2,3787
3,6022
1,3685
1,3137
1,420
1,402
2,788
1,5700
1,455
2,1359
1,655
2,977
3,1268
4,1377
1,2982
2,6599
3,7039
1,4862
1,287
2,331
1,273
1,4147
2,5251
3,5657
4,8396
5,9016
6,8505
1,451
1,3403
1,2846
2,3107
3,2954
4,2831
1,1283
1,359
1,2322
2,5038
3,7070
4,6960
5,6379
6,6151
7,6539
1,659
1,2267
2,3401
3,3681
4,3831
5,4606
6,6747
7,7097
1,2599
2,3346
3,3497
4,4882
5,4336
6,4081
1,1058
1,4909
2,5481
3,5306
1,261
1,416
2,976
3,1053
1,5403
2,6021
3,5980
4,6971
5,6485
6,6797
7,6835
1,2676
2,4030
3,5020
4,6579
5,8701
6,9221
1,2300
1,2104
1,1953
2,3375
3,3302
1,832
1,3353
1,1971
1,263
1,377
1,4492
1,4165
2,5280
3,5006
4,6222
1,3352
1,1975
1,2248
1,2105
2,3457
3,3470
4,3398
5,3444
6,3423
7,3188
8,3474
1,2897
1,5201
2,5286
3,4999
4,5641
1,2711
1,4416
2,4783
1,988
2,3034
3,4974
4,5876
5,5779
6,7144
7,7665
8,9405
1,2177
2,3817
3,3937
4,6658
5,7468
6,7607
7,6888
1,3218
2,3935
3,4044
4,4271
1,2042
2,3344
3,4174
4,4695
5,4786
6,4475
7,4462
8,4610
9,4763
10,7229
11,6734
12,6274
13,6626
1,398
2,741
3,1965
1,4972
1,4718
2,6712
3,6633
1,3655
2,4999
1,2536
2,3704
1,4708
2,6707
3,7736
4,8035
5,7388
1,1955
1,1835
1,742
2,1398
3,1426
1,1405
2,6084
1,2278
2,2343
3,3019
1,919
2,2275
1,5681
2,6807
3,7068
1,891
1,3000
1,3866
2,6088
3,5619
4,5578
1,2787
1,3847
1,1666
1,477
2,631
3,782
4,761
5,749
6,725
7,724
1,2740
2,3020
1,2997
1,992
2,1961
3,3782
4,3581
5,3354
6,5438
7,4898
8,4749
9,5549
1,2756
1,1043
1,1371
2,2074
3,2447
1,347
1,5183
2,6268
3,6725
1,870
1,2664
2,5552
1,3716
2,4135
1,2764
1,3415
2,3554
3,3959
4,6607
5,6936
6,6801
1,340
2,576
3,566
4,3067
1,5300
2,5486
3,6211
4,9125
5,9838
6,9596
7,10180
8,11517
9,12083
10,11272
11,10464
12,10784
1,2274
2,3525
3,3622
1,2780
2,2917
1,2788
2,3140
3,3678
1,2923
2,2913
1,4087
2,3578
3,4025
1,5065
2,5892
1,2868
1,471
2,789
3,772
1,5673
2,6680
3,7115
4,8160
5,8857
6,8093
7,8185
8,7981
9,7963
10,7959
11,8197
12,8428
13,9190
1,5077
2,5582
3,5979
1,5152
1,354
2,2762
3,3306
4,3205
1,197
1,659
2,1034
3,1002
4,964
5,945
6,1326
1,790
2,1196
3,1478
4,3819
5,3821
6,3756
7,3682
1,411
1,2915
2,2917
1,2562
1,709
1,3449
2,3539
3,3807
4,6550
5,5865
6,5746
7,5973
8,5553
9,6665
1,2732
1,2627
1,2495
1,1046
1,2992
2,4564
3,5981
4,7321
1,2753
2,4730
3,6530
4,6160
5,6915
6,6526
7,7054
8,7735
9,7191
10,8343
1,600
2,889
1,549
1,5331
2,6641
3,6473
1,4516
2,4835
1,2193
1,2544
2,2980
3,3483
4,3955
5,3941
1,2843
2,3192
1,1123
1,5320
2,5370
3,5869
1,3793
2,3582
3,3891
1,3873
1,3090
2,3240
3,3105
4,6664
5,7859
6,7728
1,437
2,506
3,757
1,4955
1,48
1,364
2,556
3,957
1,2223
2,3482
1,390
1,2879
1,3161
2,3853
1,1118
2,1303
1,77
2,108
1,2485
2,3378
1,1670
2,3564
3,4739
4,5477
1,3878
2,5402
3,5379
4,5493
5,5434
6,5293
7,5388
8,5428
9,5467
10,5960
11,6330
1,1255
1,4833
1,2167
1,2713
2,3739
1,228
1,1153
2,3093
1,3609
1,5397
1,2368
2,2817
1,2692
1,302
1,2896
1,685
2,879
3,861
1,2302
2,3585
3,3909
4,4196
5,3841
6,3792
7,3745
8,3876
9,3828
10,4218
11,3738
12,3761
1,720
1,3485
1,2393
1,3828
1,1279
1,1290
2,2313
3,2696
1,1972
1,138
1,2621
1,2685
1,649
1,2242
1,2290
1,4363
1,666
1,3446
2,5748
3,5959
4,5988
5,6532
6,6570
7,6446
8,6319
9,6639
10,6422
11,6181
12,6482
1,180
1,67
2,1352
3,1749
4,2981
1,2781
1,500
1,1275
1,2315
1,2717
1,3236
2,3110
3,4081
1,3472
2,3417
3,3408
4,3725
5,3729
1,2241
2,3930
3,4365
1,221
1,1512
1,750
1,5143
2,5211
1,1659
2,3443
1,2733
1,312
2,911
1,2872
1,638
2,752
1,132
2,311
3,313
1,353
2,716
1,327
1,5429
2,5713
1,2729
1,2231
2,2964
3,3232
4,3995
5,3776
6,3699
7,3643
1,3155
1,4117
2,5941
3,8554
1,3927
2,3705
3,3885
4,4075
5,4391
6,4876
1,1967
2,3770
3,3619
1,5228
2,5425
3,5251
1,4687
1,2728
2,3927
3,3675
4,3478
1,4012
2,6222
1,2845
2,5863
3,5842
4,7125
5,6828
6,7100
1,733
1,242
2,263
3,914
4,2053
5,2103
1,1343
1,3040
2,3034
1,4399
2,6319
1,883
1,3944
2,6834
3,7917
4,7264
1,2233
1,2877
1,4081
2,3945
3,5795
1,2210
2,3535
3,3656
4,3939
5,3778
6,3669
7,5645
1,1050
2,1331
3,1253
1,3567
2,3634
1,1689
1,3049
1,3477
2,4552
3,7172
4,7383
5,7400
6,6747
1,1275
1,4879
1,4745
1,1900
